# y-coordinates
6.2945e-05,0.000141772,0.000240454,0.000363936,0.000518364,0.000711358,0.000952338,0.00125291,0.00162728,0.00209281,0.00267044,0.00338531,0.00426716,0.00535065,0.00667534,0.00828527,0.0102276,0.0125505,0.0152996,0.0185128,0.0222144,0.0264081,0.0310706,0.0361467,0.0415483,0.0471588,0.0528412,0.0584517,0.0638533,0.0689294,0.0735919,0.0777856,0.0814872,0.0847004,0.0874495,0.0897724,0.0917147,0.0933247,0.0946494,0.0957328,0.0966147,0.0973296,0.0979072,0.0983727,0.0987471,0.0990477,0.0992886,0.0994816,0.0996361,0.0997595,0.0998582,
# time, u-field
0.1,9.97814e-05,0.000324805,0.000606107,0.000957475,0.00139592,0.00194232,0.00262217,0.0034664,0.00451212,0.00580341,0.00739173,0.00933596,0.0117014,0.0145579,0.0179749,0.0220151,0.0267237,0.0321136,0.038148,0.0447198,0.0516344,0.0585993,0.0652296,0.0710752,0.0756717,0.0786092,0.079605,0.0785582,0.0755709,0.0709272,0.0650376,0.0583672,0.0513667,0.0444209,0.0378221,0.0317649,0.0263557,0.0216311,0.0175776,0.0141497,0.0112844,0.00891168,0.00696162,0.00536858,0.0040735,0.00302473,0.00217806,0.00149625,0.000948277,0.00050858,0.000156208,
0.11,0.000109759,0.000357283,0.000666711,0.00105321,0.00153549,0.00213653,0.00288436,0.003813,0.00496329,0.00638369,0.00813083,0.0102695,0.0128715,0.0160135,0.0197722,0.0242164,0.0293958,0.0353247,0.0419624,0.0491913,0.0567973,0.0644586,0.0717519,0.078182,0.0832381,0.0864694,0.0875647,0.0864133,0.0831273,0.0780192,0.0715407,0.0642034,0.0565028,0.0488625,0.041604,0.0349411,0.028991,0.0237939,0.0193351,0.0155645,0.0124127,0.00980276,0.00765772,0.00590539,0.00448081,0.00332717,0.00239585,0.00164586,0.0010431,0.000559433,0.000171828,
0.12,0.000119736,0.000389759,0.000727315,0.00114895,0.00167507,0.00233074,0.00314655,0.0041596,0.00541444,0.00696396,0.00886992,0.0112029,0.0140415,0.0174691,0.0215694,0.0264176,0.0320678,0.0385357,0.0457767,0.0536627,0.0619601,0.0703178,0.0782741,0.0852887,0.0908043,0.0943293,0.0955242,0.0942681,0.0906834,0.085111,0.0780436,0.0700394,0.0616389,0.053304,0.0453857,0.0381172,0.0316262,0.0259568,0.0210927,0.0169793,0.013541,0.0106938,0.00835379,0.00644218,0.00488811,0.00362961,0.00261362,0.00179546,0.00113791,0.000610284,0.000187446,
0.13,0.000129712,0.000422235,0.000787916,0.00124468,0.00181464,0.00252494,0.00340872,0.00450618,0.00586559,0.00754421,0.00960897,0.0121364,0.0152114,0.0189247,0.0233666,0.0286188,0.0347398,0.0417465,0.0495909,0.058134,0.0671227,0.0761768,0.084796,0.0923951,0.0983703,0.102189,0.103483,0.102123,0.0982394,0.0922026,0.0845464,0.0758752,0.0667747,0.0577454,0.0491673,0.0412932,0.0342614,0.0281196,0.0228502,0.018394,0.0146693,0.0115848,0.00904984,0.00697896,0.0052954,0.00393204,0.0028314,0.00194506,0.00123272,0.000661134,0.000203065,
0.14,0.000139688,0.000454709,0.000848515,0.00134041,0.0019542,0.00271913,0.00367089,0.00485276,0.00631671,0.00812444,0.010348,0.0130698,0.0163814,0.0203802,0.0251638,0.0308199,0.0374116,0.0449573,0.053405,0.0626052,0.0722852,0.0820356,0.0913177,0.0995013,0.105936,0.110048,0.111442,0.109977,0.105795,0.099294,0.0910489,0.0817108,0.0719104,0.0621867,0.0529488,0.044469,0.0368964,0.0302822,0.0246076,0.0198087,0.0157975,0.0124758,0.00974587,0.00751571,0.00570267,0.00423445,0.00304916,0.00209466,0.00132753,0.000711983,0.000218683,
0.15,0.000149664,0.000487183,0.000909112,0.00143614,0.00209376,0.00291332,0.00393305,0.00519932,0.00676782,0.00870465,0.011087,0.0140032,0.0175512,0.0218356,0.0269609,0.0330209,0.0400834,0.0481679,0.0572189,0.0670761,0.0774474,0.0878942,0.0978392,0.106607,0.113502,0.117908,0.119401,0.117831,0.11335,0.106385,0.0975512,0.0875462,0.0770459,0.0666278,0.0567302,0.0476448,0.0395314,0.0324449,0.0263649,0.0212234,0.0169257,0.0133668,0.0104419,0.00805245,0.00610993,0.00453686,0.00326692,0.00224425,0.00142234,0.000762829,0.0002343,
0.16,0.00015964,0.000519655,0.000969707,0.00153186,0.00223332,0.0031075,0.0041952,0.00554587,0.00721892,0.00928484,0.011826,0.0149365,0.0187211,0.023291,0.0287579,0.0352219,0.0427551,0.0513784,0.0610327,0.0715469,0.0826095,0.0937526,0.10436,0.113713,0.121067,0.125766,0.12736,0.125685,0.120906,0.113476,0.104053,0.0933814,0.0821813,0.0710687,0.0605114,0.0508205,0.0421663,0.0346074,0.0281222,0.022638,0.0180538,0.0142577,0.0111379,0.00858917,0.00651718,0.00483925,0.00348467,0.00239383,0.00151714,0.000813674,0.000249917,
0.17,0.000169615,0.000552125,0.0010303,0.00162758,0.00237287,0.00330167,0.00445734,0.0058924,0.00766999,0.00986501,0.0125649,0.0158699,0.0198909,0.0247464,0.0305548,0.0374227,0.0454266,0.0545888,0.0648464,0.0760176,0.0877714,0.0996108,0.110881,0.120818,0.128632,0.133625,0.135318,0.133538,0.12846,0.120567,0.110555,0.0992164,0.0873164,0.0755094,0.0642925,0.053996,0.0448011,0.0367699,0.0298795,0.0240525,0.0191819,0.0151486,0.0118338,0.00912587,0.0069244,0.00514163,0.00370241,0.00254341,0.00161194,0.000864517,0.000265533,
0.18,0.00017959,0.000584595,0.00109089,0.00172329,0.00251241,0.00349584,0.00471946,0.00623892,0.00812105,0.0104451,0.0133039,0.0168031,0.0210606,0.0262017,0.0323517,0.0396235,0.0480981,0.0577991,0.0686599,0.080488,0.0929331,0.105469,0.117402,0.127923,0.136196,0.141483,0.143275,0.141391,0.136015,0.127657,0.117057,0.105051,0.0924513,0.07995,0.0680734,0.0571714,0.0474357,0.0389322,0.0316366,0.025467,0.02031,0.0160395,0.0125297,0.00966254,0.00733161,0.005444,0.00392014,0.00269299,0.00170674,0.000915357,0.000281148,
0.19,0.000189564,0.000617062,0.00115148,0.001819,0.00265195,0.00368999,0.00498158,0.00658543,0.00857208,0.0110253,0.0140427,0.0177364,0.0222303,0.0276569,0.0341485,0.0418241,0.0507694,0.0610092,0.0724732,0.0849582,0.0980945,0.111326,0.123923,0.135028,0.14376,0.149341,0.151233,0.149244,0.143569,0.134747,0.123558,0.110885,0.0975859,0.0843903,0.0718541,0.0603466,0.0500703,0.0410945,0.0333937,0.0268814,0.021438,0.0169303,0.0132256,0.0101992,0.0077388,0.00574636,0.00413786,0.00284255,0.00180153,0.000966195,0.000296763,
0.2,0.000199538,0.000649529,0.00121206,0.00191471,0.00279148,0.00388414,0.00524368,0.00693191,0.0090231,0.0116053,0.0147816,0.0186695,0.0233999,0.029112,0.0359452,0.0440247,0.0534406,0.0642192,0.0762863,0.0894282,0.103256,0.117184,0.130443,0.142132,0.151324,0.157199,0.15919,0.157097,0.151123,0.141836,0.130059,0.11672,0.10272,0.0888305,0.0756347,0.0635217,0.0527047,0.0432566,0.0351507,0.0282958,0.0225659,0.0178211,0.0139215,0.0107358,0.00814597,0.0060487,0.00435557,0.00299211,0.00189631,0.00101703,0.000312377,
0.21,0.000209511,0.000681993,0.00127264,0.00201041,0.002931,0.00407828,0.00550577,0.00727838,0.00947409,0.0121854,0.0155204,0.0196027,0.0245695,0.0305671,0.0377418,0.0462251,0.0561117,0.0674289,0.0800992,0.093898,0.108417,0.123041,0.136962,0.149236,0.158888,0.165056,0.167146,0.164949,0.158676,0.148926,0.136559,0.122554,0.107854,0.0932704,0.079415,0.0666967,0.0553389,0.0454187,0.0369076,0.02971,0.0236938,0.0187118,0.0146173,0.0112724,0.00855312,0.00635102,0.00457327,0.00314166,0.00199109,0.00106786,0.00032799,
0.22,0.000219484,0.000714456,0.00133322,0.0021061,0.00307052,0.0042724,0.00576784,0.00762484,0.00992505,0.0127654,0.0162592,0.0205358,0.025739,0.0320221,0.0395383,0.0484254,0.0587826,0.0706386,0.0839119,0.0983676,0.113577,0.128897,0.143482,0.15634,0.166451,0.172912,0.175103,0.1728,0.166229,0.156014,0.143059,0.128387,0.112988,0.0977101,0.0831952,0.0698714,0.0579731,0.0475806,0.0386644,0.0311242,0.0248216,0.0196025,0.0153131,0.011809,0.00896025,0.00665333,0.00479096,0.00329121,0.00208587,0.00111869,0.000343602,
0.23,0.000229456,0.000746917,0.00139379,0.00220179,0.00321003,0.00446652,0.0060299,0.00797127,0.010376,0.0133454,0.0169979,0.0214688,0.0269085,0.033477,0.0413347,0.0506256,0.0614534,0.073848,0.0877245,0.102837,0.118738,0.134754,0.150001,0.163443,0.174013,0.180768,0.183058,0.180651,0.173782,0.163103,0.149559,0.13422,0.118122,0.102149,0.0869751,0.073046,0.0606071,0.0497424,0.0404211,0.0325384,0.0259494,0.0204932,0.0160088,0.0123455,0.00936736,0.00695562,0.00500863,0.00344074,0.00218064,0.00116952,0.000359214,
0.24,0.000239427,0.000779377,0.00145436,0.00229748,0.00334953,0.00466062,0.00629195,0.00831768,0.0108269,0.0139254,0.0177366,0.0224018,0.0280778,0.0349318,0.043131,0.0528257,0.064124,0.0770573,0.0915368,0.107306,0.123898,0.14061,0.15652,0.170546,0.181576,0.188624,0.191014,0.188502,0.181334,0.170191,0.156059,0.140053,0.123255,0.106589,0.0907549,0.0762204,0.0632409,0.0519041,0.0421777,0.0339524,0.0270771,0.0213837,0.0167045,0.012882,0.00977444,0.0072579,0.00522629,0.00359027,0.00227541,0.00122035,0.000374824,
0.25,0.000249398,0.000811834,0.00151493,0.00239316,0.00348902,0.00485471,0.00655398,0.00866407,0.0112778,0.0145053,0.0184752,0.0233347,0.0292471,0.0363866,0.0449272,0.0550256,0.0667944,0.0802663,0.0953488,0.111775,0.129057,0.146466,0.163038,0.177649,0.189137,0.196479,0.198968,0.196352,0.188885,0.177279,0.162558,0.145886,0.128388,0.111028,0.0945344,0.0793946,0.0658746,0.0540657,0.0439341,0.0353663,0.0282047,0.0222743,0.0174002,0.0134185,0.0101815,0.00756015,0.00544394,0.00373978,0.00237017,0.00127117,0.000390434,
0.26,0.000259369,0.000844289,0.00157549,0.00248883,0.0036285,0.00504879,0.00681599,0.00901044,0.0117287,0.0150852,0.0192138,0.0242676,0.0304164,0.0378412,0.0467233,0.0572254,0.0694647,0.0834752,0.0991606,0.116243,0.134217,0.152321,0.169556,0.184751,0.196699,0.204334,0.206923,0.204202,0.196437,0.184366,0.169057,0.151718,0.133521,0.115466,0.0983136,0.0825686,0.0685081,0.0562271,0.0456905,0.0367802,0.0293323,0.0231647,0.0180958,0.0139549,0.0105885,0.00786239,0.00566158,0.00388929,0.00246492,0.00132199,0.000406043,
0.27,0.000269338,0.000876742,0.00163605,0.0025845,0.00376797,0.00524286,0.00707798,0.00935678,0.0121795,0.015665,0.0199524,0.0252004,0.0315855,0.0392958,0.0485193,0.059425,0.0721348,0.0866838,0.102972,0.120711,0.139376,0.158176,0.176073,0.191852,0.204259,0.212189,0.214876,0.212051,0.203987,0.191452,0.175555,0.15755,0.138653,0.119904,0.102093,0.0857424,0.0711414,0.0583883,0.0474468,0.038194,0.0304597,0.0240551,0.0187914,0.0144913,0.0109955,0.0081646,0.0058792,0.00403879,0.00255967,0.0013728,0.00042165,
0.28,0.000279307,0.000909193,0.00169661,0.00268016,0.00390744,0.00543691,0.00733996,0.00970311,0.0126303,0.0162449,0.0206909,0.0261331,0.0327546,0.0407502,0.0503151,0.0616245,0.0748047,0.0898922,0.106783,0.125179,0.144534,0.164031,0.18259,0.198953,0.211819,0.220042,0.22283,0.219899,0.211538,0.198539,0.182053,0.163381,0.143785,0.124342,0.105871,0.088916,0.0737746,0.0605495,0.0492029,0.0396076,0.0315872,0.0249455,0.0194869,0.0150277,0.0114025,0.0084668,0.00609681,0.00418828,0.00265441,0.00142361,0.000437257,
0.29,0.000289276,0.000941641,0.00175716,0.00277581,0.00404689,0.00563095,0.00760192,0.0100494,0.0130811,0.0168246,0.0214293,0.0270658,0.0339236,0.0422046,0.0521108,0.0638239,0.0774745,0.0931004,0.110595,0.129647,0.149693,0.169885,0.189107,0.206054,0.219379,0.227895,0.230782,0.227748,0.219087,0.205624,0.18855,0.169212,0.148917,0.12878,0.10965,0.0920894,0.0764075,0.0627104,0.050959,0.0410212,0.0327145,0.0258358,0.0201824,0.015564,0.0118095,0.00876898,0.0063144,0.00433775,0.00274914,0.00147442,0.000452862,
0.3,0.000299243,0.000974087,0.00181771,0.00287145,0.00418634,0.00582498,0.00786386,0.0103957,0.0135318,0.0174043,0.0221677,0.0279984,0.0350925,0.0436588,0.0539064,0.066023,0.080144,0.0963084,0.114405,0.134114,0.154851,0.175738,0.195623,0.213154,0.226938,0.235748,0.238734,0.235595,0.226636,0.21271,0.195047,0.175043,0.154048,0.133218,0.113428,0.0952625,0.0790403,0.0648713,0.0527149,0.0424347,0.0338417,0.026726,0.0208778,0.0161003,0.0122164,0.00907113,0.00653197,0.00448722,0.00284387,0.00152522,0.000468466,
0.31,0.00030921,0.00100653,0.00187825,0.00296709,0.00432577,0.00601899,0.00812578,0.0107419,0.0139825,0.017984,0.022906,0.0289309,0.0362613,0.045113,0.0557018,0.068222,0.0828133,0.0995161,0.118216,0.138581,0.160008,0.181592,0.202138,0.220253,0.234497,0.2436,0.246686,0.243442,0.234185,0.219794,0.201543,0.180873,0.159179,0.137655,0.117206,0.0984354,0.0816729,0.0670319,0.0544706,0.043848,0.0349689,0.0276162,0.0215732,0.0166366,0.0126233,0.00937326,0.00674953,0.00463667,0.00293859,0.00157602,0.00048407,
0.32,0.000319176,0.00103897,0.00193878,0.00306272,0.00446519,0.00621299,0.00838768,0.0110881,0.0144332,0.0185637,0.0236443,0.0298634,0.03743,0.046567,0.0574971,0.0704209,0.0854824,0.102724,0.122026,0.143047,0.165165,0.187444,0.208653,0.227352,0.242055,0.251451,0.254637,0.251288,0.241733,0.226878,0.208039,0.186702,0.164309,0.142091,0.120984,0.101608,0.0843053,0.0691924,0.0562262,0.0452613,0.0360959,0.0285063,0.0222685,0.0171728,0.0130301,0.00967536,0.00696708,0.00478612,0.0030333,0.00162682,0.000499671,
0.33,0.000329141,0.00107141,0.00199932,0.00315835,0.0046046,0.00640697,0.00864955,0.0114343,0.0148838,0.0191433,0.0243825,0.0307958,0.0385987,0.0480209,0.0592923,0.0726195,0.0881514,0.105931,0.125836,0.147514,0.170322,0.193297,0.215168,0.23445,0.249612,0.259302,0.262587,0.259134,0.24928,0.233962,0.214534,0.192531,0.169439,0.146528,0.124761,0.10478,0.0869374,0.0713527,0.0579817,0.0466744,0.0372229,0.0293963,0.0229638,0.0177089,0.0134369,0.00997744,0.0071846,0.00493555,0.00312801,0.00167761,0.000515272,
0.34,0.000339106,0.00110385,0.00205984,0.00325396,0.004744,0.00660093,0.00891141,0.0117805,0.0153344,0.0197228,0.0251207,0.0317281,0.0397672,0.0494747,0.0610873,0.074818,0.09082,0.109138,0.129645,0.151979,0.175479,0.199149,0.221682,0.241548,0.257169,0.267152,0.270536,0.266979,0.256827,0.241045,0.221029,0.19836,0.174569,0.150964,0.128538,0.107952,0.0895693,0.0735128,0.059737,0.0480874,0.0383498,0.0302862,0.023659,0.0182451,0.0138437,0.0102795,0.0074021,0.00508497,0.0032227,0.0017284,0.000530871,
0.35,0.000349069,0.00113628,0.00212037,0.00334957,0.00488339,0.00679488,0.00917324,0.0121266,0.0157849,0.0203023,0.0258588,0.0326603,0.0409356,0.0509283,0.0628822,0.0770163,0.0934885,0.112344,0.133455,0.156445,0.180634,0.205,0.228195,0.248645,0.264725,0.275002,0.278485,0.274823,0.264373,0.248127,0.227523,0.204188,0.179698,0.155399,0.132315,0.111124,0.092201,0.0756727,0.0614922,0.0495003,0.0394766,0.0311761,0.0243541,0.0187811,0.0142505,0.0105815,0.00761959,0.00523437,0.00331739,0.00177918,0.000546469,
0.36,0.000359032,0.00116871,0.00218088,0.00344517,0.00502276,0.00698881,0.00943505,0.0124727,0.0162354,0.0208817,0.0265968,0.0335925,0.0421039,0.0523818,0.0646769,0.0792144,0.0961567,0.115551,0.137263,0.16091,0.18579,0.210851,0.234708,0.255742,0.27228,0.28285,0.286433,0.282667,0.271918,0.255209,0.234017,0.210016,0.184827,0.159834,0.136091,0.114296,0.0948325,0.0778325,0.0632473,0.0509131,0.0406033,0.0320659,0.0250492,0.0193171,0.0146572,0.0108835,0.00783706,0.00538376,0.00341207,0.00182996,0.000562066,
0.37,0.000368994,0.00120114,0.00224139,0.00354076,0.00516213,0.00718272,0.00969684,0.0128188,0.0166859,0.0214611,0.0273348,0.0345245,0.0432722,0.0538352,0.0664714,0.0814123,0.0988247,0.118757,0.141072,0.165375,0.190945,0.216701,0.24122,0.262837,0.279835,0.290698,0.294381,0.29051,0.279463,0.26229,0.24051,0.215843,0.189955,0.164269,0.139867,0.117467,0.0974638,0.079992,0.0650021,0.0523258,0.0417299,0.0329556,0.0257442,0.0198531,0.0150639,0.0111855,0.00805451,0.00553314,0.00350675,0.00188074,0.000577661,
0.38,0.000378954,0.00123356,0.0023019,0.00363634,0.00530147,0.00737661,0.0099586,0.0131648,0.0171363,0.0220404,0.0280727,0.0354565,0.0444403,0.0552885,0.0682657,0.08361,0.101492,0.121963,0.14488,0.169839,0.196099,0.222551,0.247732,0.269933,0.287389,0.298546,0.302327,0.298352,0.287007,0.26937,0.247003,0.22167,0.195083,0.168704,0.143643,0.120638,0.100095,0.0821514,0.0667568,0.0537383,0.0428563,0.0338452,0.0264392,0.020389,0.0154705,0.0114875,0.00827193,0.00568251,0.00360141,0.00193151,0.000593255,
0.39,0.000388914,0.00126598,0.0023624,0.00373191,0.00544081,0.00757049,0.0102203,0.0135108,0.0175867,0.0226197,0.0288105,0.0363884,0.0456083,0.0567416,0.0700599,0.0858074,0.10416,0.125168,0.148688,0.174303,0.201253,0.2284,0.254243,0.277027,0.294942,0.306392,0.310273,0.306193,0.29455,0.27645,0.253494,0.227496,0.20021,0.173137,0.147418,0.123809,0.102725,0.0843105,0.0685113,0.0551506,0.0439827,0.0347347,0.027134,0.0209249,0.0158771,0.0117894,0.00848934,0.00583186,0.00369606,0.00198227,0.000608847,
0.4,0.000398873,0.0012984,0.00242289,0.00382747,0.00558013,0.00776435,0.010482,0.0138568,0.0180371,0.0231989,0.0295482,0.0373202,0.0467762,0.0581946,0.0718539,0.0880047,0.106827,0.128373,0.152495,0.178766,0.206407,0.234249,0.260753,0.284121,0.302495,0.314238,0.318218,0.314034,0.302092,0.283529,0.259986,0.233321,0.205337,0.177571,0.151193,0.126979,0.105356,0.0864694,0.0702657,0.0565629,0.045109,0.0356241,0.0278289,0.0214607,0.0162837,0.0120913,0.00870673,0.00598119,0.00379071,0.00203303,0.000624437,
0.41,0.000408831,0.00133081,0.00248338,0.00392303,0.00571944,0.00795818,0.0107437,0.0142027,0.0184873,0.0237781,0.0302859,0.0382519,0.0479439,0.0596474,0.0736478,0.0902017,0.109494,0.131578,0.156302,0.183229,0.21156,0.240097,0.267263,0.291214,0.310047,0.322083,0.326163,0.321874,0.309634,0.290607,0.266476,0.239146,0.210463,0.182004,0.154967,0.130149,0.107986,0.0886281,0.0720199,0.0579749,0.0462351,0.0365135,0.0285236,0.0219965,0.0166902,0.0123931,0.00892409,0.00613051,0.00388534,0.00208379,0.000640026,
0.42,0.000418788,0.00136322,0.00254386,0.00401857,0.00585873,0.008152,0.0110054,0.0145486,0.0189376,0.0243572,0.0310235,0.0391835,0.0491116,0.0611001,0.0754414,0.0923985,0.112161,0.134783,0.160109,0.187691,0.216712,0.245944,0.273772,0.298306,0.317598,0.329927,0.334106,0.329713,0.317175,0.297685,0.272966,0.24497,0.215588,0.186437,0.158741,0.133319,0.110616,0.0907866,0.0737739,0.0593869,0.0473611,0.0374028,0.0292183,0.0225322,0.0170967,0.0126949,0.00914143,0.00627982,0.00397997,0.00213453,0.000655614,
0.43,0.000428743,0.00139563,0.00260433,0.0041141,0.00599801,0.00834579,0.011267,0.0148945,0.0193878,0.0249362,0.031761,0.040115,0.0502791,0.0625526,0.0772349,0.0945951,0.114827,0.137987,0.163915,0.192153,0.221864,0.251791,0.28028,0.305398,0.325148,0.33777,0.342049,0.337551,0.324715,0.304762,0.279455,0.250794,0.220714,0.190869,0.162515,0.136488,0.113246,0.0929449,0.0755277,0.0607987,0.048487,0.0382919,0.0299129,0.0230679,0.0175031,0.0129967,0.00935875,0.0064291,0.00407458,0.00218528,0.0006712,
0.44,0.000438698,0.00142804,0.0026648,0.00420962,0.00613727,0.00853957,0.0115286,0.0152403,0.0198379,0.0255152,0.0324984,0.0410464,0.0514465,0.064005,0.0790281,0.0967914,0.117493,0.141191,0.167721,0.196615,0.227015,0.257637,0.286788,0.312489,0.332697,0.345613,0.349991,0.345388,0.332254,0.311838,0.285943,0.256617,0.225838,0.1953,0.166288,0.139657,0.115875,0.0951029,0.0772813,0.0622103,0.0496128,0.039181,0.0306074,0.0236035,0.0179095,0.0132985,0.00957604,0.00657838,0.00416919,0.00223602,0.000686784,
