# y-coordinates
1.50923e-05,3.10987e-05,4.80742e-05,6.60771e-05,8.51693e-05,0.000105416,0.000126887,0.000149655,0.000173799,0.0001994,0.000226545,0.000255328,0.000285845,0.0003182,0.000352502,0.000388868,0.000427419,0.000468286,0.000511604,0.000557519,0.000606184,0.00065776,0.000712419,0.000770341,0.000831717,0.000896747,0.000965644,0.00103863,0.00111595,0.00119784,0.00128457,0.00137642,0.00147367,0.00157664,0.00168564,0.00180102,0.00192313,0.00205234,0.00218906,0.00233368,0.00248664,0.0026484,0.00281942,0.0030002,0.00319126,0.00339314,0.00360639,0.0038316,0.00406939,0.00432037,0.00458521,0.00486459,0.0051592,0.00546976,0.00579703,0.00614176,0.00650475,0.0068868,0.00728872,0.00771134,0.00815553,0.00862212,0.00911199,0.00962599,0.010165,0.0107299,0.0113214,0.0119405,0.012588,0.0132645,0.013971,0.014708,0.0154763,0.0162764,0.0171089,0.0179742,0.0188728,0.0198048,0.0207706,0.0217701,0.0228034,0.0238702,0.0249704,0.0261034,0.0272687,0.0284656,0.0296932,0.0309505,0.0322363,0.0335492,0.0348877,0.0362503,0.0376351,0.0390401,0.0404634,0.0419027,0.0433558,0.0448203,0.0462938,0.0477737,0.0492575,0.0507425,0.0522263,0.0537062,0.0551797,0.0566442,0.0580973,0.0595366,0.0609599,0.0623649,0.0637497,0.0651123,0.0664508,0.0677637,0.0690495,0.0703068,0.0715344,0.0727313,0.0738966,0.0750296,0.0761298,0.0771966,0.0782299,0.0792294,0.0801952,0.0811272,0.0820258,0.0828911,0.0837236,0.0845237,0.085292,0.086029,0.0867355,0.087412,0.0880595,0.0886786,0.0892701,0.089835,0.090374,0.090888,0.0913779,0.0918445,0.0922887,0.0927113,0.0931132,0.0934952,0.0938582,0.094203,0.0945302,0.0948408,0.0951354,0.0954148,0.0956796,0.0959306,0.0961684,0.0963936,0.0966069,0.0968087,0.0969998,0.0971806,0.0973516,0.0975134,0.0976663,0.0978109,0.0979477,0.0980769,0.098199,0.0983144,0.0984234,0.0985263,0.0986236,0.0987154,0.0988022,0.0988841,0.0989614,0.0990344,0.0991033,0.0991683,0.0992297,0.0992876,0.0993422,0.0993938,0.0994425,0.0994884,0.0995317,0.0995726,0.0996111,0.0996475,0.0996818,0.0997142,0.0997447,0.0997735,0.0998006,0.0998262,0.0998503,0.0998731,0.0998946,0.0999148,0.0999339,0.0999519,0.0999689,
# time, u-field
0.24,0.000360821,0.00110432,0.00189268,0.0027284,0.00361398,0.00455186,0.00554431,0.00659337,0.00770062,0.00886711,0.0100931,0.0113778,0.0127194,0.0141146,0.0155587,0.0170458,0.0185684,0.0201183,0.0216865,0.0232636,0.0248404,0.0264084,0.0279593,0.0294863,0.0309831,0.0324448,0.0338673,0.0352475,0.0365833,0.037873,0.039116,0.0403118,0.0414606,0.0425629,0.0436196,0.0446317,0.0456003,0.0465269,0.0474129,0.0482598,0.0490692,0.0498425,0.0505813,0.0512872,0.0519617,0.0526062,0.0532221,0.0538109,0.0543739,0.0549123,0.0554273,0.0559201,0.0563924,0.056842,0.0572853,0.0576528,0.0579573,0.0582686,0.0585686,0.0588618,0.0591475,0.0594257,0.0596966,0.0599597,0.0602167,0.0604783,0.0607521,0.0610361,0.0613308,0.0616362,0.0619523,0.0622789,0.062616,0.0629633,0.0633205,0.0636872,0.0640631,0.0644476,0.0648401,0.0652399,0.0656461,0.0660579,0.0664743,0.066894,0.067316,0.0677388,0.068161,0.068581,0.0689971,0.0694075,0.0698102,0.0702033,0.0705845,0.0709515,0.0713017,0.0716324,0.0719406,0.0722228,0.0724748,0.0726919,0.0728648,0.0729917,0.0729955,0.0728721,0.0727026,0.072489,0.0722411,0.0719637,0.071661,0.0713367,0.0709938,0.0706351,0.0702631,0.0698802,0.0694885,0.0690901,0.0686869,0.0682806,0.0678728,0.0674651,0.0670589,0.0666555,0.0662559,0.0658613,0.0654726,0.0650906,0.0647161,0.0643497,0.0639919,0.0636433,0.0633041,0.0629747,0.0626554,0.0623463,0.0620474,0.061759,0.0614805,0.0612141,0.0609517,0.0606824,0.0604049,0.0601196,0.0598261,0.0595255,0.0592133,0.0589065,0.0585402,0.0581027,0.0576582,0.0571911,0.0567036,0.0561939,0.055661,0.0551036,0.0545204,0.0539101,0.0532714,0.0526027,0.0519026,0.0511695,0.0504019,0.0495982,0.0487566,0.0478757,0.0469538,0.0459894,0.0449809,0.0439269,0.0428263,0.041678,0.0404812,0.0392355,0.0379408,0.0365976,0.035207,0.0337708,0.0322916,0.030773,0.0292196,0.027637,0.0260322,0.0244129,0.0227879,0.0211666,0.0195587,0.0179739,0.0164213,0.0149094,0.013445,0.0120339,0.0106802,0.00938643,0.00815404,0.00698319,0.00587313,0.00482244,0.00382917,0.00289106,0.00200562,0.00117026,0.000382371,
0.25,0.000382808,0.00117161,0.00200799,0.00289459,0.00383402,0.00482881,0.00588129,0.00699348,0.00816688,0.00940235,0.0106998,0.0120582,0.0134749,0.014946,0.0164661,0.0180282,0.0196242,0.0212449,0.0228805,0.0245214,0.0261579,0.0277811,0.029383,0.0309566,0.0324959,0.0339962,0.0354537,0.0368656,0.03823,0.0395456,0.040812,0.042029,0.0431971,0.0443169,0.0453896,0.0464162,0.0473983,0.0483372,0.0492346,0.050092,0.0509111,0.0516936,0.052441,0.0531549,0.053837,0.0544887,0.0551115,0.0557068,0.056276,0.0568204,0.0573413,0.0578397,0.0583174,0.0587722,0.0592205,0.0595943,0.0599058,0.0602239,0.0605303,0.06083,0.0611218,0.061406,0.0616827,0.0619515,0.0622139,0.0624812,0.0627608,0.0630508,0.0633519,0.0636638,0.0639866,0.0643203,0.0646646,0.0650193,0.0653841,0.0657587,0.0661427,0.0665354,0.0669363,0.0673447,0.0677596,0.0681803,0.0686056,0.0690344,0.0694655,0.0698974,0.0703287,0.0707577,0.0711828,0.0716021,0.0720136,0.0724153,0.0728048,0.0731798,0.0735377,0.0738756,0.0741906,0.074479,0.0747366,0.0749586,0.0751353,0.0752653,0.0752686,0.0751418,0.0749681,0.0747495,0.0744958,0.074212,0.0739025,0.0735708,0.0732202,0.0728535,0.0724732,0.0720818,0.0716815,0.0712743,0.0708623,0.0704471,0.0700304,0.0696138,0.0691988,0.0687865,0.0683783,0.0679751,0.0675779,0.0671877,0.066805,0.0664307,0.0660652,0.065709,0.0653625,0.065026,0.0646998,0.064384,0.0640787,0.0637841,0.0634996,0.0632274,0.0629594,0.0626842,0.0624008,0.0621092,0.0618096,0.0615014,0.0611861,0.0608586,0.0605375,0.0601519,0.0596889,0.0592188,0.0587247,0.058209,0.0576696,0.0571055,0.0565154,0.0558979,0.0552515,0.0545748,0.0538662,0.0531241,0.0523469,0.0515329,0.0506804,0.0497877,0.0488531,0.0478748,0.0468512,0.0457809,0.0446623,0.0434943,0.0422758,0.0410062,0.0396852,0.0383129,0.0368901,0.0354183,0.0338999,0.0323381,0.0307371,0.0291026,0.0274411,0.0257604,0.0240695,0.022378,0.0206962,0.0190344,0.0174026,0.0158099,0.0142645,0.0127728,0.0113398,0.0099688,0.00866169,0.00741903,0.00624034,0.00512432,0.00406907,0.00307227,0.00213136,0.00124364,0.000406348,
0.26,0.000405933,0.00124238,0.00212927,0.00306937,0.00406542,0.00512004,0.00623558,0.00741404,0.00865683,0.00996455,0.0113368,0.0127719,0.0142668,0.0158166,0.0174151,0.0190544,0.0207254,0.0224182,0.0241224,0.0258277,0.0275242,0.0292028,0.0308556,0.0324756,0.0340571,0.0355957,0.0370878,0.038531,0.0399237,0.0412649,0.0425544,0.0437924,0.0449794,0.0461166,0.047205,0.0482461,0.0492414,0.0501926,0.0511012,0.0519691,0.0527979,0.0535895,0.0543454,0.0550674,0.0557571,0.056416,0.0570457,0.0576476,0.0582232,0.0587737,0.0593003,0.059805,0.0602853,0.0607591,0.0611518,0.0614773,0.0618103,0.0621311,0.062445,0.0627508,0.0630488,0.0633389,0.0636213,0.0638957,0.0641636,0.0644364,0.0647218,0.0650179,0.0653252,0.0656436,0.0659732,0.0663138,0.0666652,0.0670273,0.0673998,0.0677822,0.0681742,0.0685751,0.0689844,0.0694014,0.069825,0.0702545,0.0706888,0.0711266,0.0715668,0.0720078,0.0724483,0.0728864,0.0733206,0.0737489,0.0741692,0.0745795,0.0749774,0.0753606,0.0757263,0.0760718,0.0763937,0.0766887,0.0769523,0.0771796,0.0773608,0.0774947,0.0774996,0.0773702,0.0771932,0.0769701,0.0767113,0.0764217,0.0761058,0.0757674,0.0754096,0.0750354,0.0746473,0.0742479,0.0738393,0.0734238,0.0730033,0.0725796,0.0721544,0.0717293,0.0713058,0.0708851,0.0704685,0.0700571,0.0696518,0.0692536,0.0688631,0.0684811,0.0681082,0.0677447,0.0673912,0.0670479,0.066715,0.0663927,0.0660812,0.0657806,0.0654903,0.0652126,0.0649391,0.0646583,0.064369,0.0640715,0.0637656,0.0634512,0.0631293,0.0627951,0.0624668,0.0620749,0.0616072,0.0611319,0.0606325,0.0601113,0.0595662,0.0589963,0.0584001,0.0577762,0.0571232,0.0564395,0.0557236,0.0549737,0.0541882,0.0533654,0.0525034,0.0516004,0.0506547,0.0496644,0.0486278,0.0475431,0.0464089,0.0452236,0.0439861,0.0426955,0.0413511,0.039953,0.0385015,0.0369979,0.0354441,0.0338431,0.032199,0.0305168,0.0288031,0.0270656,0.0253133,0.023556,0.0218044,0.0200694,0.0183618,0.0166916,0.0150678,0.013498,0.0119877,0.0105413,0.00916096,0.00784786,0.00660175,0.0054215,0.00430525,0.00325069,0.00225518,0.0013159,0.000429959,
0.27,0.000428728,0.00131214,0.00224882,0.00324165,0.00429349,0.00540704,0.00658467,0.00782834,0.0091393,0.0105179,0.0119634,0.0134735,0.0150445,0.0166707,0.018345,0.0200585,0.0218014,0.023563,0.0253322,0.0270983,0.0288512,0.0305818,0.0322821,0.0339454,0.0355663,0.0371403,0.0386646,0.0401368,0.0415556,0.0429204,0.0442313,0.0454886,0.0466933,0.0478464,0.0489495,0.0500039,0.0510115,0.0519739,0.0528931,0.0537707,0.0546086,0.0554086,0.0561725,0.0569021,0.0575989,0.0582646,0.0589007,0.0595088,0.0600903,0.0606466,0.0611787,0.0616888,0.0621744,0.062653,0.0630519,0.0633844,0.063724,0.0640512,0.0643715,0.0646833,0.0649872,0.0652831,0.0655712,0.0658509,0.0661241,0.0664023,0.0666933,0.0669952,0.0673086,0.0676333,0.0679693,0.0683166,0.068675,0.0690442,0.069424,0.069814,0.0702137,0.0706226,0.07104,0.0714651,0.0718972,0.0723352,0.072778,0.0732245,0.0736734,0.0741232,0.0745724,0.0750193,0.0754621,0.0758989,0.0763276,0.0767461,0.077152,0.0775428,0.0779159,0.0782683,0.0785967,0.0788977,0.0791666,0.0793985,0.0795834,0.0797201,0.0797244,0.0795916,0.0794106,0.0791825,0.0789181,0.0786223,0.0782998,0.0779543,0.0775891,0.0772071,0.0768111,0.0764035,0.0759866,0.0755627,0.0751336,0.0747013,0.0742675,0.0738339,0.0734018,0.0729726,0.0725477,0.072128,0.0717146,0.0713084,0.0709101,0.0705205,0.0701401,0.0697694,0.0694088,0.0690586,0.0687191,0.0683904,0.0680727,0.0677661,0.06747,0.0671868,0.0669078,0.0666215,0.0663264,0.0660229,0.0657109,0.0653903,0.0650609,0.0647239,0.064374,0.064031,0.0636191,0.0631245,0.0626224,0.0620945,0.0615435,0.0609672,0.0603643,0.0597336,0.0590733,0.058382,0.0576581,0.0568997,0.0561053,0.0552729,0.0544007,0.0534867,0.0525292,0.0515261,0.0504756,0.0493758,0.0482251,0.0470217,0.0457643,0.0444518,0.0430832,0.0416584,0.0401774,0.038641,0.037051,0.03541,0.0337217,0.0319909,0.0302239,0.0284284,0.0266132,0.0247884,0.0229651,0.0211547,0.0193687,0.0176181,0.0159128,0.0142612,0.0126702,0.0111445,0.00968736,0.00830013,0.006983,0.00573503,0.00455447,0.00343897,0.00238584,0.00139215,0.000454876,
0.28,0.000452065,0.00138356,0.0023712,0.00341802,0.00452696,0.00570079,0.00694192,0.00825221,0.00963276,0.0110836,0.0126036,0.0141898,0.0158377,0.0175409,0.0192913,0.0210791,0.0228936,0.0247233,0.0265566,0.0283826,0.0301908,0.0319721,0.0337187,0.035424,0.0370829,0.0386913,0.0402466,0.0417467,0.0431908,0.0445784,0.0459098,0.0471858,0.0484075,0.0495761,0.0506932,0.0517606,0.05278,0.0537534,0.0546827,0.0555698,0.0564165,0.0572248,0.0579965,0.0587334,0.0594372,0.0601095,0.060752,0.0613662,0.0619535,0.0625154,0.063053,0.0635684,0.0640592,0.0645426,0.0649476,0.0652871,0.0656331,0.0659668,0.0662932,0.0666111,0.0669209,0.0672225,0.067516,0.0678011,0.0680795,0.068363,0.0686596,0.0689672,0.0692866,0.0696175,0.06996,0.0703139,0.0706791,0.0710554,0.0714425,0.07184,0.0722473,0.072664,0.0730894,0.0735227,0.0739631,0.0744095,0.0748609,0.075316,0.0757736,0.0762321,0.0766899,0.0771455,0.0775969,0.0780422,0.0784793,0.0789059,0.0793198,0.0797183,0.0800988,0.0804582,0.0807932,0.0811002,0.0813747,0.0816115,0.0818003,0.0819403,0.081945,0.0818094,0.0816247,0.0813921,0.0811224,0.0808208,0.080492,0.0801397,0.0797674,0.079378,0.0789743,0.0785588,0.078134,0.0777018,0.0772645,0.0768239,0.0763818,0.0759398,0.0754995,0.0750621,0.074629,0.0742013,0.0737801,0.0733661,0.0729602,0.0725632,0.0721755,0.0717978,0.0714303,0.0710734,0.0707275,0.0703926,0.0700688,0.0697564,0.0694547,0.069166,0.0688818,0.06859,0.0682893,0.06798,0.0676619,0.0673352,0.0669994,0.0666559,0.0662992,0.0659491,0.065531,0.0650315,0.064524,0.0639907,0.063434,0.0628518,0.0622429,0.0616058,0.060939,0.0602408,0.0595096,0.0587436,0.0579411,0.0571,0.0562186,0.0552947,0.0543265,0.0533119,0.0522489,0.0511355,0.0499698,0.0487501,0.0474747,0.0461422,0.0447518,0.0433026,0.0417946,0.0402283,0.038605,0.0369271,0.0351979,0.033422,0.0316054,0.0297555,0.0278812,0.0259926,0.0241011,0.0222185,0.0203572,0.0185289,0.0167445,0.0150135,0.0133434,0.0117401,0.0102073,0.00874702,0.00735983,0.006045,0.00480088,0.00362515,0.00251505,0.00146756,0.000479516,
0.29,0.000476322,0.0014578,0.00249841,0.00360132,0.0047696,0.00600605,0.00731309,0.00869249,0.0101451,0.0116708,0.0132676,0.0149322,0.0166591,0.0184411,0.0202689,0.0221321,0.0240188,0.025917,0.0278146,0.0297002,0.0315634,0.033395,0.0351873,0.036934,0.0386303,0.0402726,0.0418582,0.0433858,0.0448546,0.0462646,0.0476162,0.0489105,0.0501487,0.0513325,0.0524635,0.0535435,0.0545747,0.0555589,0.0564982,0.0573945,0.05825,0.0590665,0.0598459,0.0605901,0.0613008,0.0619797,0.0626286,0.0632488,0.0638421,0.0644095,0.0649532,0.0654708,0.065981,0.0664058,0.0667596,0.067121,0.0674693,0.0678104,0.0681426,0.0684665,0.068782,0.0690892,0.0693881,0.0696785,0.0699621,0.0702507,0.0705528,0.0708661,0.0711913,0.0715283,0.0718771,0.0722375,0.0726095,0.0729927,0.0733869,0.0737917,0.0742066,0.0746311,0.0750643,0.0755057,0.0759542,0.0764089,0.0768686,0.0773322,0.0777983,0.0782653,0.0787317,0.0791958,0.0796556,0.0801093,0.0805546,0.0809893,0.081411,0.081817,0.0822047,0.082571,0.0829126,0.0832256,0.0835054,0.083747,0.0839397,0.0840829,0.0840881,0.0839496,0.0837614,0.0835243,0.0832495,0.0829422,0.0826071,0.0822483,0.081869,0.0814723,0.0810611,0.0806379,0.0802051,0.079765,0.0793195,0.0788708,0.0784205,0.0779704,0.0775219,0.0770765,0.0766354,0.0761998,0.0757708,0.0753492,0.0749359,0.0745316,0.0741368,0.0737521,0.0733779,0.0730145,0.0726622,0.0723211,0.0719914,0.0716733,0.0713661,0.0710721,0.0707827,0.0704855,0.0701793,0.0698642,0.0695403,0.0692075,0.0688657,0.0685146,0.0681556,0.0677829,0.0674179,0.066979,0.0664514,0.0659158,0.0653528,0.0647649,0.0641499,0.0635065,0.0628331,0.062128,0.0613896,0.060616,0.0598053,0.0589557,0.0580651,0.0571315,0.0561527,0.0551267,0.0540514,0.0529245,0.0517441,0.0505083,0.0492152,0.0478633,0.0464512,0.0449781,0.0434436,0.0418479,0.0401919,0.0384777,0.0367082,0.0348876,0.0330218,0.0311178,0.0291845,0.0272321,0.0252721,0.0233168,0.0213791,0.0194717,0.0176064,0.0157937,0.0140423,0.0123587,0.0107476,0.00921168,0.00775177,0.00636746,0.00505725,0.00381887,0.0026495,0.00154602,0.000505157,
0.3,0.000500461,0.00153167,0.00262499,0.00378372,0.00501101,0.00630974,0.00768228,0.0091303,0.0106544,0.0122541,0.0139268,0.0156686,0.0174732,0.0193322,0.0212356,0.0231719,0.0251285,0.0270927,0.0290518,0.0309944,0.0329099,0.0347892,0.0366248,0.0384107,0.0401423,0.0418164,0.0434307,0.044984,0.0464761,0.047907,0.0492776,0.0505891,0.051843,0.053041,0.054185,0.055277,0.0563192,0.0573136,0.0582623,0.0591675,0.0600312,0.0608555,0.0616422,0.0623934,0.0631107,0.0637959,0.0644508,0.0650769,0.0656757,0.0662486,0.0667976,0.0673203,0.0678353,0.0682662,0.0686268,0.0689947,0.0693494,0.0696966,0.0700348,0.0703645,0.0706857,0.0709983,0.0713026,0.0715982,0.0718867,0.0721805,0.0724879,0.0728068,0.0731378,0.0734808,0.0738358,0.0742026,0.0745812,0.0749713,0.0753725,0.0757845,0.0762068,0.0766388,0.0770798,0.077529,0.0779855,0.0784484,0.0789163,0.0793882,0.0798627,0.0803381,0.0808129,0.0812853,0.0817535,0.0822153,0.0826687,0.0831113,0.0835407,0.0839542,0.0843491,0.0847221,0.08507,0.0853889,0.085674,0.0859203,0.0861168,0.0862631,0.0862688,0.0861276,0.0859358,0.0856944,0.0854145,0.0851016,0.0847604,0.0843951,0.0840089,0.0836051,0.0831865,0.0827557,0.0823151,0.0818671,0.0814137,0.0809569,0.0804986,0.0800404,0.079584,0.0791306,0.0786817,0.0782384,0.0778018,0.0773727,0.076952,0.0765405,0.0761388,0.0757472,0.0753664,0.0749966,0.074638,0.074291,0.0739554,0.0736317,0.073319,0.0730199,0.0727253,0.0724229,0.0721112,0.0717906,0.0714609,0.071122,0.0707741,0.0704167,0.0700512,0.0696719,0.0692997,0.0688546,0.0683221,0.0677812,0.0672128,0.0666193,0.0659985,0.0653491,0.0646694,0.0639578,0.0632125,0.0624316,0.0616133,0.0607556,0.0598564,0.0589135,0.0579248,0.0568881,0.0558011,0.0546616,0.0534674,0.0522165,0.0509068,0.0495366,0.0481043,0.0466088,0.0450494,0.043426,0.0417393,0.0399909,0.0381834,0.0363208,0.0344083,0.0324531,0.0304637,0.0284502,0.0264244,0.024399,0.0223875,0.0204032,0.018459,0.0165663,0.0147349,0.0129723,0.0112839,0.009673,0.008141,0.00668777,0.00531195,0.00401134,0.00278309,0.00162399,0.000530635,
0.31,0.000525534,0.0016084,0.00275647,0.00397316,0.00526174,0.00662509,0.00806558,0.00958471,0.0111829,0.0128589,0.01461,0.0164312,0.0183153,0.0202531,0.0222334,0.0242438,0.0262708,0.0283012,0.0303221,0.0323215,0.034289,0.0362156,0.038094,0.0399186,0.0416851,0.0433904,0.0450329,0.0466117,0.0481265,0.0495781,0.0509674,0.0522958,0.053565,0.054777,0.0559339,0.0570377,0.0580908,0.0590953,0.0600534,0.0609673,0.0618392,0.0626712,0.0634653,0.0642233,0.0649472,0.0656388,0.0662997,0.0669317,0.067536,0.068115,0.068666,0.0692092,0.0696606,0.0700358,0.0704194,0.0707893,0.0711514,0.0715043,0.0718485,0.072184,0.0725107,0.0728288,0.0731383,0.0734389,0.0737324,0.0740313,0.074344,0.0746683,0.075005,0.0753538,0.0757149,0.0760881,0.0764732,0.0768699,0.0772781,0.0776972,0.0781267,0.0785662,0.0790148,0.0794717,0.0799362,0.080407,0.0808831,0.0813631,0.0818458,0.0823295,0.0828125,0.0832932,0.0837695,0.0842394,0.0847008,0.0851511,0.0855881,0.0860089,0.0864108,0.0867905,0.0871446,0.0874693,0.0877596,0.0880105,0.0882108,0.0883602,0.0883664,0.0882224,0.0880272,0.0877814,0.0874966,0.0871781,0.086831,0.0864592,0.0860663,0.0856555,0.0852296,0.0847913,0.0843431,0.0838873,0.0834261,0.0829615,0.0824952,0.0820292,0.0815649,0.0811037,0.0806471,0.0801962,0.079752,0.0793156,0.0788877,0.0784692,0.0780605,0.0776623,0.0772749,0.0768988,0.0765341,0.0761811,0.0758398,0.0755106,0.0751925,0.0748883,0.0745887,0.0742811,0.0739641,0.0736379,0.0733025,0.0729579,0.0726038,0.0722405,0.0718674,0.071486,0.0710901,0.0707027,0.0702361,0.069674,0.0691035,0.0685036,0.0678771,0.0672216,0.0665357,0.0658175,0.0650653,0.0642772,0.0634513,0.0625855,0.0616776,0.0607256,0.059727,0.0586797,0.0575812,0.0564292,0.0552214,0.0539556,0.0526295,0.0512412,0.049789,0.0482714,0.0466875,0.0450369,0.0433199,0.0415377,0.0396926,0.0377882,0.0358296,0.0338234,0.0317779,0.0297034,0.0276115,0.0255154,0.0234291,0.0213666,0.0193418,0.0173671,0.0154534,0.0136093,0.0118409,0.0101524,0.0085456,0.00702079,0.0055768,0.00421149,0.00292202,0.00170508,0.000557132,
0.32,0.000550446,0.00168464,0.0028871,0.00416137,0.00551081,0.00693833,0.00844623,0.0100359,0.0117073,0.0134589,0.0152872,0.0171865,0.0191486,0.0211632,0.0232183,0.0253004,0.0273955,0.0294896,0.0315695,0.0336232,0.0356401,0.0376116,0.0395306,0.0413918,0.0431911,0.044926,0.0465951,0.0481977,0.0497341,0.0512051,0.0526119,0.0539563,0.05524,0.0564653,0.0576342,0.0587492,0.0598126,0.0608266,0.0617936,0.0627158,0.0635956,0.0644349,0.0652359,0.0660005,0.0667307,0.0674283,0.0680951,0.0687326,0.0693423,0.0699265,0.0704826,0.0710306,0.071488,0.0718701,0.0722601,0.0726363,0.0730046,0.0733634,0.0737134,0.0740545,0.0743867,0.0747101,0.0750248,0.0753304,0.0756288,0.0759326,0.0762505,0.0765802,0.0769224,0.0772771,0.0776442,0.0780235,0.078415,0.0788184,0.0792333,0.0796594,0.0800961,0.0805429,0.080999,0.0814636,0.0819357,0.0824144,0.0828985,0.0833866,0.0838774,0.0843692,0.0848604,0.0853491,0.0858335,0.0863113,0.0867805,0.0872385,0.0876829,0.0881109,0.0885197,0.0889059,0.0892662,0.0895966,0.0898921,0.0901475,0.0903515,0.0905039,0.0905106,0.0903639,0.0901653,0.0899153,0.0896255,0.0893016,0.0889486,0.0885705,0.088171,0.0877532,0.0873202,0.0868745,0.0864188,0.0859554,0.0854865,0.0850141,0.0845401,0.0840663,0.0835942,0.0831254,0.0826612,0.0822028,0.0817513,0.0813076,0.0808727,0.0804472,0.0800317,0.0796269,0.0792331,0.0788508,0.0784801,0.0781212,0.0777743,0.0774396,0.0771163,0.076807,0.0765025,0.0761898,0.0758675,0.0755359,0.0751949,0.0748445,0.0744845,0.0741151,0.0737357,0.0733478,0.0729453,0.0725508,0.072078,0.071511,0.0709352,0.0703299,0.0696979,0.0690366,0.0683446,0.0676202,0.0668615,0.0660665,0.0652334,0.0643599,0.0634439,0.0624831,0.0614752,0.0604179,0.0593085,0.0581448,0.0569242,0.0556443,0.0543029,0.0528976,0.0514267,0.0498883,0.0482814,0.0466052,0.0448596,0.0430456,0.0411652,0.0392214,0.037219,0.0351644,0.0330656,0.0309328,0.0287777,0.0266136,0.024455,0.0223168,0.0202134,0.0181587,0.0161643,0.0142399,0.0123927,0.0106275,0.00894674,0.00735104,0.00583948,0.00441003,0.00305983,0.00178552,0.000583418,
0.33,0.000576554,0.00176453,0.00302399,0.00435861,0.0057718,0.00726651,0.00884495,0.0105083,0.0122562,0.0140866,0.0159952,0.0179754,0.0200181,0.0221119,0.0242438,0.0263992,0.0285635,0.0307222,0.0328617,0.03497,0.0370367,0.0390532,0.0410128,0.0429105,0.0447426,0.046507,0.0482025,0.0498289,0.0513867,0.052877,0.0543013,0.0556616,0.0569597,0.0581982,0.0593793,0.0605054,0.061579,0.0626026,0.0635785,0.0645091,0.0653967,0.0662434,0.0670514,0.0678227,0.0685593,0.069263,0.0699356,0.0705786,0.0711946,0.0717806,0.0723584,0.0728373,0.0732343,0.0736407,0.0740324,0.0744161,0.0747901,0.075155,0.0755108,0.0758575,0.0761951,0.0765238,0.0768436,0.0771542,0.0774574,0.0777661,0.0780892,0.0784243,0.0787721,0.0791325,0.0795056,0.0798911,0.080289,0.0806989,0.0811206,0.0815537,0.0819975,0.0824516,0.0829152,0.0833874,0.0838673,0.0843539,0.0848459,0.0853421,0.0858409,0.0863409,0.0868402,0.0873371,0.0878296,0.0883154,0.0887925,0.0892583,0.0897102,0.0901455,0.0905613,0.0909543,0.091321,0.0916572,0.0919582,0.0922185,0.0924266,0.0925827,0.0925914,0.0924428,0.0922414,0.0919877,0.0916935,0.0913646,0.0910061,0.0906221,0.0902163,0.089792,0.0893521,0.0888994,0.0884365,0.0879658,0.0874895,0.0870096,0.0865282,0.0860468,0.0855673,0.0850911,0.0846196,0.0841539,0.0836953,0.0832446,0.0828028,0.0823705,0.0819485,0.0815373,0.0811373,0.0807489,0.0803723,0.0800078,0.0796554,0.0793154,0.078987,0.0786729,0.0783635,0.0780459,0.0777185,0.0773816,0.0770351,0.0766791,0.0763133,0.0759379,0.0755524,0.0751582,0.0747493,0.0743479,0.0738691,0.0732976,0.0727168,0.0721065,0.0714693,0.0708026,0.0701051,0.0693749,0.0686101,0.0678088,0.066969,0.0660885,0.065165,0.0641963,0.0631799,0.0621134,0.0609941,0.0598196,0.0585873,0.0572946,0.055939,0.0545182,0.05303,0.0514725,0.0498442,0.0481442,0.046372,0.0445284,0.0426147,0.0406338,0.0385901,0.0364896,0.03434,0.0321514,0.0299354,0.0277055,0.0254766,0.0232643,0.0210839,0.0189501,0.0168757,0.0148716,0.0129458,0.011104,0.00934918,0.00768244,0.00610314,0.00460933,0.00319818,0.00186627,0.000609807,
